Date,Agent_ID,Break[10003],Extended Wrap Up[10048],Go To Logout[10025],Lunch[10001],Undefined[0],CTI Failure[50002],Outbound Calls[32],RONA[32767],Administration[11043],Computer Issues[10030],Meeting[10007],[50003],Training[10005],[32762],[999],Member Facing Work[11494],Missed Tasks[50010]
8/31/21,15,12.3,,0.2,85.3,2.2,,,,0.0,,,,,,,,
8/31/21,4,7.5,41.4,0.1,89.7,1.8,,,1.0,,,,,,,,,
8/31/21,7,,,0.1,99.8,0.0,,,0.1,,,,,,,,,
8/31/21,17,3.7,39.3,0.1,44.5,4.0,,,0.5,,,,,8.0,,,,
8/31/21,5,20.4,18.4,0.0,49.1,0.9,,,0.1,6.7,,,,2.6,,,1.8,
8/31/21,14,19.0,79.2,0.3,,0.2,,,1.4,,,,,,,,,
8/31/21,13,43.1,22.3,0.1,,0.6,,,6.7,,23.8,,,,,,3.3,
8/31/21,14,14.1,85.2,0.4,,0.3,,,,,,,,,,,,
9/1/21,8,,,,,100.0,,,,,,,0.0,,,,,
9/1/21,8,3.1,11.8,0.1,84.8,0.3,,,,,,,,,,,,
9/1/21,4,6.1,19.7,0.1,86.5,1.6,,4.4,1.2,,,,,,,,,
9/1/21,7,,25.2,0.4,74.2,0.2,,,,,,,,,,,,
9/1/21,5,13.9,23.9,0.0,44.0,0.6,,,0.0,7.6,,,,5.5,,,4.5,
9/1/21,14,18.3,60.7,0.1,,0.2,,,6.3,14.5,,,,,,,,
9/1/21,18,76.0,21.6,0.8,,1.6,,,,,,,,,,,,
9/1/21,14,5.3,24.9,0.2,,0.2,,,,54.5,14.9,,,,,,,
9/1/21,11,23.7,35.3,6.5,,34.5,,,,,,,,,,,,
9/2/21,8,3.5,29.5,0.0,43.9,10.7,,,,0.0,,,,12.4,,,,
9/2/21,16,8.8,26.0,0.2,53.5,5.5,,5.7,0.4,,,,,,,,,
9/2/21,13,58.2,,,,43.7,,,1.6,0.8,54.8,,0.0,,,,,
9/2/21,7,69.0,15.3,0.1,76.7,3.0,,,4.9,,,,,,,,,
9/2/21,13,10.5,19.5,0.1,69.1,0.8,,,,,,,,,,,,
9/2/21,14,15.1,23.7,0.2,,0.2,,,0.2,60.6,,,,,,,,
9/2/21,17,,8.1,0.1,28.7,0.1,,,,0.2,,,,62.9,,,,
9/2/21,4,7.4,,0.1,91.1,0.1,,,1.3,,,,,,,,,
9/2/21,11,22.7,,0.3,,0.3,,,,76.8,,,,,,,,
9/2/21,14,,93.9,3.5,,2.6,,,,,,,,,,,,
9/3/21,16,14.4,6.5,0.1,55.6,23.1,,,,0.4,,,,,,,,
9/3/21,15,11.2,,0.1,88.3,0.3,,,,0.1,,,,,,,,
9/3/21,4,,,,,97.7,,,2.3,,,,0.0,,,,,
9/3/21,18,64.0,32.8,,,3.2,,,,,,,0.0,,,,,
9/3/21,13,17.2,22.4,0.0,52.8,0.6,,,2.9,0.0,,,,,,,4.0,
9/3/21,5,,84.6,,,15.4,,,,,,,0.0,,,,,
9/3/21,14,31.0,60.0,0.1,,0.2,,,2.0,6.8,,,,,,,,
9/3/21,5,20.2,18.5,0.1,48.1,0.4,,,,5.9,,,,,,,7.0,
9/3/21,4,3.1,,0.1,93.4,0.6,,2.7,0.0,,,,,,,,,
9/3/21,18,,,72.7,,27.3,,,,,,,,,,,,
9/3/21,11,4.0,12.7,0.1,,0.7,,,,80.2,2.3,,,,,,,
9/7/21,16,11.9,11.1,0.1,70.4,6.5,,,,0.0,,,,0.1,,,,
9/7/21,12,22.4,74.7,0.1,,2.8,,,,,,,,,,,,
9/7/21,4,,,,,100.0,,,,,,,,,,,,
9/7/21,15,11.2,,0.1,87.9,0.7,,,,0.1,,,,,,,,
9/7/21,18,36.3,62.7,0.2,55.7,0.9,,,,,,,,,,,,
9/7/21,13,12.8,36.8,0.0,45.7,0.8,,,3.9,,,,,,,,,
9/7/21,4,,,,,22.2,,,77.8,,,,0.0,,,,,
9/7/21,5,13.3,32.3,0.0,41.4,0.7,,,0.1,8.5,,,,,,,3.7,
9/7/21,14,48.5,48.4,0.2,,0.2,,,2.7,,,,,,,,,
9/7/21,4,12.6,,0.2,86.0,0.1,,,1.1,0.0,,,,,,,,
9/7/21,14,20.9,76.2,0.2,,0.1,,,2.5,,,,,,,,,
9/7/21,11,43.3,40.3,0.5,,11.9,,,,,4.0,,,,,,,
9/8/21,8,5.5,17.8,0.1,56.6,13.6,,6.5,,,,,,,,,,
9/8/21,16,20.0,15.0,0.0,64.8,0.3,,,,,,,,,,,,
9/8/21,18,52.8,46.0,0.6,49.9,0.6,,,3.7,2.4,,,,,,,,
9/8/21,4,,,,,100.0,,,,,,,0.0,,,,,
9/8/21,7,,28.8,,61.5,0.1,,,9.6,,,,,,,,,
9/8/21,4,9.6,,0.2,47.4,7.4,,0.9,,,,,,34.6,,,,
9/8/21,5,14.2,20.7,0.1,47.8,0.6,,,0.0,12.7,,,,,,,4.0,
9/8/21,17,6.5,13.0,0.2,80.0,0.3,,,,,,,,,,,,
9/8/21,14,22.4,72.7,0.5,,0.5,,,4.0,0.0,,,,,,,,
9/8/21,7,,84.2,12.5,,3.3,,,,,,,,,,,,
9/8/21,14,17.1,80.7,0.2,,0.2,,,1.9,,,,,,,,,
9/8/21,11,3.5,35.4,0.1,,4.7,,,,56.4,,,,,,,,
9/9/21,8,2.8,8.8,0.1,55.6,13.4,,,,,4.4,,,15.0,,,,
9/9/21,16,,5.1,,,95.0,,,,,,,0.0,,,,,
9/9/21,15,12.6,,0.1,82.4,4.9,,,,,,,,,,,,
9/9/21,13,19.2,24.6,0.1,48.4,2.2,,,1.2,4.4,,,,,,,,
9/9/21,4,18.1,,0.1,64.8,0.1,,1.2,,,,,,15.7,,,,
9/9/21,7,,19.5,,79.9,0.3,,,0.3,,,,0.0,,,,,
9/9/21,5,16.1,20.4,0.0,45.6,0.2,,,,9.7,,,,,,,8.0,
9/9/21,14,10.7,87.7,0.3,,1.1,,,,0.2,,,,,,,,
9/9/21,16,19.7,4.3,0.0,65.0,0.3,,0.8,,,,9.9,,,,,,
9/9/21,17,3.6,1.5,0.1,87.9,0.1,,,,,,4.0,,2.8,,,,
9/9/21,7,,88.0,11.6,,0.4,,,,,,,,,,,,
9/9/21,14,27.7,69.2,1.0,,1.0,,,0.8,0.4,,,,,,,,
9/10/21,16,12.8,17.2,0.1,66.7,2.1,,1.0,,,,,,0.1,,,,
9/10/21,8,5.6,31.4,0.1,62.8,0.1,,,,,,,,,,,,
9/10/21,13,18.5,20.3,0.1,55.9,5.1,,,0.1,,,,,,,,,
9/10/21,18,50.4,47.3,0.2,,2.1,,,,,,,,,,,,
9/10/21,17,2.0,18.8,0.3,30.7,0.1,,,,0.0,,66.2,,0.6,,,,
9/10/21,5,18.3,17.8,0.0,51.5,0.9,,,0.0,7.4,,,,,,,4.0,
9/10/21,14,7.7,82.9,0.3,,0.1,,,0.8,8.2,,,,,,,,
9/10/21,14,12.2,86.2,0.4,,0.4,,,0.8,,,,,,,,,
9/13/21,8,5.1,15.6,0.1,62.5,15.9,,,,,,,,0.8,,,,
9/13/21,16,34.7,8.6,0.1,54.6,2.0,,,,,,,,,,,,
9/13/21,12,,,5.5,,0.4,,,,,94.2,,,,,,,
9/13/21,15,7.4,,0.1,87.2,5.2,,,,0.1,,,,,,,,
9/13/21,13,21.6,29.5,0.1,45.4,2.2,,,1.1,,,,,,,,,
9/13/21,17,4.7,7.7,0.2,76.2,0.1,,,,,,,,,,,11.1,
9/13/21,7,,18.4,2.8,77.5,0.2,,,0.5,,,,,0.6,,,,
9/13/21,5,10.5,29.3,0.0,45.5,0.2,,,0.3,11.5,,,,,,,2.7,
9/13/21,14,11.1,65.3,0.6,,0.8,,,3.3,19.0,,,,,,,,
9/13/21,12,61.1,27.0,0.1,,1.7,,9.0,1.0,,,,,,,,,
9/13/21,14,0.7,4.8,0.0,,0.0,93.6,,0.1,0.9,,,,,,,,
9/14/21,8,3.9,4.2,0.1,73.6,18.2,,,,,,,,,,,0.1,
9/14/21,12,25.6,14.9,0.1,57.6,0.1,,,1.7,,,,,,,,,
9/14/21,16,7.1,2.9,,65.9,24.1,,,,,,,0.0,,,,,
9/14/21,15,6.9,,0.1,86.6,6.3,,,,0.1,,,,,,,,0.0
9/14/21,7,8.3,17.6,0.1,76.9,5.4,,,,,,,,,,,,
9/14/21,18,45.5,50.6,0.3,54.1,3.6,,,0.7,,,,,,,,,
9/14/21,5,18.2,13.7,0.0,48.2,1.7,,,0.0,4.4,,,,13.6,,,,
9/14/21,16,66.0,,0.6,,4.3,,,29.1,,,,,,,,,
9/14/21,14,13.2,82.3,0.3,,0.2,,,3.9,,,,,,,,,
9/14/21,8,,,80.0,,20.0,,,,,,,,,,,,
9/15/21,8,10.4,7.6,0.1,65.8,16.0,,,,0.0,,,,,,,,
9/15/21,12,20.1,14.9,0.1,59.6,0.1,,4.9,0.4,,,,,,,,,
9/15/21,17,8.7,2.3,0.1,88.4,0.6,,,,,,,,,,,,
9/15/21,13,12.1,27.2,0.1,52.6,6.1,,,1.9,0.1,,,,,,,,
9/15/21,18,71.7,26.3,0.3,,1.7,,,,,,,,,,,,
9/15/21,7,,25.8,5.2,68.9,0.1,,,,,,,,,,,,
9/15/21,5,,2.0,6.1,,64.7,,,,27.3,,,,,,,,
9/15/21,5,4.0,39.1,0.1,45.8,0.1,,,,1.3,,,,9.6,,,,
9/15/21,14,11.2,72.0,0.1,,0.1,,,0.5,16.1,,,,,,,,
9/15/21,14,28.0,66.5,0.1,,0.1,,,2.6,2.6,,,,,,,,
9/16/21,8,,,1.0,,99.1,,,,,,,,,,,,
9/16/21,8,12.5,32.1,0.2,,34.8,,,,,3.5,,,16.9,,,,
9/16/21,12,18.2,17.0,0.1,61.8,0.0,,,,3.0,,,,,,,,
9/16/21,16,3.2,1.1,,72.7,23.0,,,,,,,,,,,,
9/16/21,4,5.1,4.7,,83.4,6.2,,,0.6,,,,0.0,,,,,
9/16/21,15,11.7,,0.1,86.0,2.2,,,,,,,,,,,,
9/16/21,18,53.1,36.2,0.3,,1.7,,,8.6,0.2,,,,,,,,
9/16/21,17,3.5,12.9,0.1,83.4,0.1,,,0.1,,,,,,,,,
9/16/21,13,20.3,25.1,0.1,53.9,0.6,,,,,,,,,,,,
9/16/21,5,,,11.5,,88.5,,,,,,,,,,,,
9/16/21,5,10.6,14.0,0.1,59.3,0.3,,,,4.4,,,,,,,11.4,
9/16/21,14,15.2,82.1,0.6,,0.3,,,1.8,,,,,,,,,
9/16/21,8,3.7,9.3,0.1,86.8,0.1,,,,,,,,,,,,
9/16/21,16,96.4,,0.4,,3.2,,,,,,,,,,,,
9/16/21,9,,,,,100.0,,,,,,,,,,,,
9/16/21,9,,,,,100.0,,,,,,,,,,,,
9/16/21,14,5.2,11.5,0.1,,0.3,,,0.2,82.7,,,,,,,,
9/16/21,4,98.1,,1.2,,0.8,,,,,,,,,,,,
9/17/21,8,2.2,18.9,0.1,60.3,14.7,,,,,,,,3.8,,,,
9/17/21,12,31.5,10.3,0.1,47.8,0.3,,,,6.2,,,,,,3.9,,
9/17/21,16,9.3,17.2,0.2,67.1,6.2,,,,0.0,0.0,,,,,,,
9/17/21,13,62.6,29.2,,,3.4,,,2.9,2.0,,,,,,,,
9/17/21,15,13.0,,0.1,84.2,2.7,,,,,,,,,,,,
9/17/21,4,3.7,0.2,0.0,31.4,1.0,,,0.0,,,,,63.7,,,,
9/17/21,17,8.6,5.6,0.2,80.5,0.1,,,,,,2.3,,2.7,,,,
9/17/21,7,,15.7,0.7,83.5,0.2,,,,,,,,,,,,
9/20/21,8,7.7,16.9,0.1,59.8,15.2,,0.4,,,,,,,,,,
9/20/21,12,30.8,3.6,0.0,52.9,2.7,,,0.5,9.5,,,,,,,,
9/20/21,16,6.2,18.4,0.1,61.2,14.1,,,,,,,,,,,,
9/20/21,4,6.8,25.6,0.1,89.5,3.0,,,0.5,0.1,,,,,,,2.1,
9/20/21,15,7.5,67.2,0.1,91.9,0.1,72.3,,0.4,,,8.4,,1.6,,,,
9/20/21,7,,23.8,0.2,75.4,0.1,,,0.5,,,,,,,,,
9/20/21,14,6.9,84.0,0.2,,0.1,,,7.5,1.4,,,,,,,,
9/20/21,14,17.8,81.2,0.3,,0.2,,,,0.5,,,,,,,,
9/21/21,8,,,0.8,,99.2,,,,,,,,,,,,
9/21/21,12,20.8,10.2,0.1,1.3,0.2,,,49.1,,,,,,,18.4,,
9/21/21,16,14.1,12.4,0.1,64.0,9.5,,,,,,,,,,,,
9/21/21,17,6.3,11.2,0.1,78.3,1.7,,,0.2,,1.1,,,1.2,,,,
9/21/21,15,8.5,40.4,0.1,89.4,1.6,0.3,,0.1,0.0,,,0.0,,,4.2,,
9/21/21,9,26.0,,,,21.5,,,0.1,,52.5,,,,,,,
9/21/21,5,,,5.2,,94.8,,,,,,,,,,,,
9/21/21,5,17.9,16.0,0.0,50.9,0.2,,,,7.7,,,,,,,7.3,
9/21/21,14,24.4,61.1,0.6,,0.6,,,10.4,2.9,,,,,,,,
9/21/21,9,7.0,25.2,0.3,66.9,0.7,,,,,,,,,,,,
9/21/21,4,72.3,,1.3,,4.0,,,22.4,,,,,,,,,
9/21/21,14,70.6,26.5,0.2,,0.8,,,1.9,,,,,,,,,
9/22/21,8,8.9,18.3,0.1,58.9,13.8,,,,,,,,,,,,
9/22/21,16,17.6,14.5,0.7,64.7,2.5,,,,,0.0,,,,,,,
9/22/21,18,63.4,33.9,0.4,84.3,2.3,,,0.4,0.1,,,,,,,,
9/22/21,17,7.7,6.2,0.1,84.8,0.1,,,,,,,,,,,1.1,
9/22/21,7,,9.6,0.4,86.9,3.0,,,0.1,,,,,,,,,
9/22/21,5,19.2,12.9,0.0,45.6,0.3,,,0.0,12.2,,,,,,,9.8,
9/22/21,14,18.2,67.0,0.4,,0.3,,,2.5,11.7,,,,,,,,
9/22/21,12,18.1,,0.2,,37.8,,,,3.8,40.1,,,,,,,
9/22/21,14,0.2,72.1,0.9,,0.9,,,12.0,0.0,14.0,,,,,,,
9/22/21,9,,57.2,3.6,,39.2,,,,,,,,,,,,
9/23/21,8,6.8,5.0,0.4,69.9,17.0,,,0.9,0.1,,,,,,,,
9/23/21,12,11.7,3.6,0.0,38.6,3.1,,,,1.7,,41.3,,,,,,
9/23/21,16,13.5,2.1,0.7,41.2,2.5,,,,0.1,,40.0,,,,,,
9/23/21,18,59.3,38.1,0.3,,2.4,,,,,,,,,,,,
9/23/21,4,7.6,4.0,0.3,47.9,0.4,,,3.5,,,40.3,,,,,,
9/23/21,9,9.1,12.6,,,50.3,,,,,28.0,,,,,,,
9/23/21,5,12.1,10.9,0.4,33.2,0.2,,,,6.2,,30.1,,,,4.3,2.7,
9/23/21,14,,,66.7,,33.3,,,,,,,,,,,,
9/23/21,14,28.2,65.1,0.4,,0.3,,,2.7,,3.3,,,,,,,
9/23/21,14,,,70.0,,30.0,,,,,,,,,,,,
9/23/21,14,60.9,23.4,0.3,,0.0,,,,5.6,,9.8,,,,,,
9/23/21,8,,,0.4,,0.3,,,,,,99.4,,,,,,
9/24/21,8,,0.9,0.6,,98.6,,,,,,,,,,,,
9/24/21,12,20.6,6.2,0.1,66.4,6.7,,,0.1,,,,,,,,,
9/24/21,16,25.7,3.8,0.1,58.0,11.6,,,0.9,0.1,,,,,,,,
9/24/21,15,12.6,,0.1,85.3,2.0,,,,,,,,,,,,
9/24/21,17,55.9,6.9,0.3,,2.8,,,,,,34.1,0.0,,,,,
9/24/21,9,4.2,24.5,0.1,70.0,1.2,,,,,,,,,,,,
9/24/21,5,19.5,16.0,0.0,49.7,0.5,,,,8.5,,,,,,,5.8,
9/24/21,14,19.7,73.1,0.4,,0.2,,,6.6,,,,,,,,,
9/24/21,4,99.5,,,,0.5,,,,,,,0.0,,,,,
9/24/21,4,4.4,,0.3,90.2,0.1,,0.3,4.7,,,,,,,,,
9/24/21,7,,96.0,2.8,,1.2,,,,,,,,,,,,
9/24/21,13,15.2,,4.1,,76.0,,,4.7,0.0,,,,,,,,
9/24/21,14,42.5,52.9,0.2,,0.2,,,4.3,,,,,,,,,
9/27/21,8,12.3,8.3,0.5,,79.0,,,,,,,,,,,,
9/27/21,12,10.7,26.3,0.1,62.4,0.1,,,0.4,,,,,,,,,
9/27/21,16,11.1,16.8,0.1,54.6,17.3,,,,,,,,0.0,,,,
9/27/21,15,10.1,,0.1,85.8,4.0,,,,,,,,,,,,
9/27/21,4,24.8,53.9,0.1,73.7,0.8,,,0.6,0.0,,,,,,,,
9/27/21,17,69.4,25.7,1.1,,0.8,,,,,,3.0,,,,,,
9/27/21,9,8.5,27.2,0.1,63.5,0.8,,,,,,,,,,,,
9/27/21,5,21.5,18.9,0.0,41.1,0.7,,0.4,0.0,6.8,,,,,,,10.4,
9/27/21,14,37.6,56.2,0.3,,0.2,,,2.3,1.6,1.9,,,,,,,
9/27/21,14,18.0,80.0,0.1,,0.2,,,0.9,0.5,0.3,,,,,,,
9/28/21,8,,,0.5,,99.6,,,,,,,,,,,,
9/28/21,12,10.5,1.4,0.1,87.0,1.0,,,0.1,,,,,,,,,
9/28/21,17,17.9,,0.1,29.4,16.2,,,,,,36.5,,,,,,
9/28/21,16,35.6,32.0,1.4,18.7,11.9,,0.5,,,,,,,,,,
9/28/21,15,12.7,,0.1,82.3,4.1,,,0.8,,,,,,,,,
9/28/21,4,12.9,21.8,0.1,85.2,1.1,,,0.3,0.5,,,,,,,,
9/28/21,7,,,,,3.9,,,50.5,,45.6,,,,,,,
9/28/21,7,,,,,0.9,,,4.5,,94.6,,0.0,,,,,
9/28/21,9,3.5,14.6,,75.4,0.5,,,,,,,,6.1,,,,
9/28/21,5,18.5,21.7,0.0,51.4,0.8,,,0.1,5.2,,,,,,,2.4,
9/28/21,14,13.8,72.5,0.3,,0.2,,,13.2,,,,,,,,,
9/28/21,8,14.4,21.5,0.5,,7.1,,,,,,,,56.5,,,,
9/28/21,9,19.2,6.7,1.5,,72.7,,,,,,,,,,,,
9/28/21,7,,82.0,2.2,,12.7,,,3.1,,,,,,,,,
9/28/21,14,15.9,83.1,0.2,,0.6,,,0.2,,,,,,,,,
9/28/21,16,,,6.8,,93.2,,,,,,,,,,,,
9/29/21,8,7.3,12.0,0.1,61.8,15.1,,3.7,0.1,,,,,,,,,
9/29/21,12,23.5,9.3,0.1,62.1,0.0,,5.1,,,,,,,,,,
9/29/21,16,17.4,7.9,0.1,59.8,14.8,,,,,,,,,,,,
9/29/21,9,2.4,18.3,0.1,68.2,11.0,,,,,,,,,,,,
9/29/21,18,42.9,54.7,0.2,,2.2,,,,,,,,,,,,
9/29/21,4,3.5,,,86.2,0.4,9.8,,0.1,,,,0.0,,,,,
9/29/21,7,,,,,100.0,,,,,,,0.0,,,,,
9/29/21,17,8.4,3.6,0.1,65.8,4.5,6.4,,,,3.6,5.6,,2.1,,,,
9/29/21,7,17.3,33.4,0.0,48.8,100.0,,,0.0,,,0.0,0.0,,,,,
9/29/21,7,,,,,100.0,,,,,,,0.0,,,,,
9/29/21,7,,26.6,0.3,72.9,0.2,,,0.1,,0.1,,,,,,,
9/29/21,4,73.1,,3.2,,1.6,,22.1,,,,,,,,,,
10/1/21,8,,12.8,0.3,,87.0,,,,,,,,,,,,
10/1/21,12,19.2,4.3,0.1,70.4,0.1,,5.9,0.1,,,,,,,,,
10/1/21,8,,11.3,0.2,88.3,0.2,,,,,,,,,,,,
10/1/21,18,58.0,34.8,0.3,,4.2,,,2.7,,,,,,,,,
10/1/21,16,14.9,13.4,0.0,69.8,1.9,,,,,,,,,,,,
10/1/21,4,19.6,14.1,0.1,78.6,0.2,,1.5,0.1,0.0,,,,,,,,
10/1/21,17,7.5,6.5,0.3,75.6,0.8,,,,,9.3,,,,,,,
10/1/21,9,2.2,21.6,0.1,74.8,1.3,,,,,,,,,,,,
10/1/21,5,20.5,30.1,0.0,48.0,1.4,,,0.0,,,,,,,,,
10/1/21,7,,95.4,1.9,,2.7,,,,,,,,,,,,
10/4/21,8,10.4,10.2,0.1,63.8,15.6,,,,,,,,,,,,
10/4/21,12,54.4,12.7,0.2,,4.3,,,0.3,21.7,6.3,,,,,,,
10/4/21,7,,30.1,0.2,65.6,2.6,,,1.5,,,,,,,,,
10/4/21,15,11.5,1.2,0.1,86.0,1.3,,2.3,0.2,0.4,,,0.0,,,,,
10/4/21,18,46.4,51.4,0.3,,2.0,,,,,,,,,,,,
10/4/21,17,27.9,7.2,0.1,62.9,1.6,,0.3,,0.0,,,,,,,,
10/4/21,5,19.7,43.4,0.2,36.5,0.3,,,,,,,,,,,,
10/4/21,4,92.8,,0.9,,4.2,,,1.6,0.5,,,,,,,,
10/4/21,1,30.2,43.7,0.2,,25.9,,,,0.0,0.1,,,,,,,
10/5/21,8,,9.9,0.1,72.0,18.1,,,,,,,,,,,,
10/5/21,12,27.8,16.4,0.1,55.6,0.2,,,,,,,,,,,,
10/5/21,16,16.8,9.4,0.2,62.6,5.8,,,,0.0,,5.1,,,,,,
10/5/21,18,31.2,66.9,0.1,,1.8,,,,,,,,,,,,
10/5/21,15,35.2,20.0,0.1,64.7,0.1,,,,,0.1,,,,,,,
10/5/21,4,97.5,,,,0.6,,,1.9,,,,0.0,,,,,
10/5/21,17,8.9,11.5,0.1,76.2,3.3,,,,,,,,,,,,
10/5/21,5,22.6,25.4,0.0,51.6,0.4,,,0.0,,,,,,,,,
10/5/21,4,7.3,,0.1,87.7,0.1,,4.4,0.5,,,,,,,,,
10/5/21,1,54.9,38.1,0.2,,6.6,,,,0.1,,,,,,,,
10/6/21,8,3.4,14.7,0.1,81.8,0.1,,,,,,,,,,,,
10/6/21,12,15.0,3.0,0.1,81.4,0.5,,,,,,,,,,,,
10/6/21,16,0.1,23.3,0.1,70.8,4.7,,,1.0,,0.0,,,,,,,
10/6/21,4,45.2,13.5,,,9.1,,31.6,0.6,,,,0.0,,,,,
10/6/21,18,84.4,12.4,0.4,,2.8,,,,,,,,,,,,
10/6/21,7,,9.9,,90.0,0.1,,,,,,,0.0,,,,,
10/6/21,17,18.2,3.6,0.1,74.4,1.6,,2.2,,,,,,,,,,
10/6/21,5,16.2,29.3,,54.2,0.4,,,,,,,,,,,,
10/6/21,4,,,,,100.0,,,,,,,,,,,,
10/6/21,4,3.8,,,83.2,1.9,,6.5,4.6,,,,,,,,,
10/6/21,1,82.3,13.5,0.5,,3.6,,,,,,,,,,,,
10/6/21,7,,,11.5,,88.5,,,,,,,,,,,,
10/6/21,12,,,70.0,,30.0,,,,,,,,,,,,
10/7/21,8,4.3,10.9,0.1,84.2,0.6,,,,,,,,,,,,
10/7/21,12,22.3,16.7,0.1,60.7,0.1,,,,,,,,,,,,
10/7/21,15,93.8,7.9,0.3,73.0,5.9,,,0.2,,,,,,,,,
10/7/21,18,67.1,29.0,0.3,,3.5,,,6.7,,,,0.0,,,,,
10/7/21,7,,95.5,,,1.5,,,3.0,,,,0.0,,,,,
10/7/21,17,15.5,6.1,,69.0,2.2,,,,,,7.2,,,,,,
10/7/21,5,22.5,,,,,,,,,,,,,,,,
10/7/21,5,,10.2,0.2,0.3,4.2,,,0.1,,,,,,,,,
10/7/21,5,5.4,72.8,,,,,,,,,,,,,,,
10/7/21,1,76.0,,,,,,,,0.1,,,,,,,,
10/7/21,1,55.1,19.6,1.3,17.1,3.1,,,0.1,,,,,,,,,
10/8/21,8,2.8,10.4,0.1,86.7,0.1,,,,,,,,,,,,
10/8/21,12,27.3,8.3,0.0,54.5,0.1,,,0.3,,9.5,,,,,,,
10/8/21,16,22.8,12.3,0.2,61.3,3.2,,,0.3,,,,,,,,,
10/8/21,15,11.0,34.2,0.1,58.1,0.8,,,,30.1,,,0.0,,,,,
10/8/21,7,,15.0,0.1,84.9,0.0,,,0.0,,,,,,,,,
10/8/21,4,5.6,,,93.3,0.9,,,0.3,,,,0.0,,,,,
10/8/21,17,7.8,3.2,,86.7,1.1,,,,,,1.2,,,,,,
10/8/21,5,21.3,17.2,,39.7,0.9,,,0.0,20.9,,,,,,,,
10/8/21,1,67.8,30.1,0.3,,1.8,,,,,,,,,,,,
10/8/21,4,93.9,,1.3,0.7,3.2,,,1.0,,,,,,,,,
10/11/21,12,27.9,14.2,0.1,56.7,0.6,,,0.5,,,,,,,,,
10/11/21,16,16.1,15.0,0.2,61.2,7.6,,,0.0,,,,,,,,,
10/11/21,7,,,0.2,63.0,3.4,,,,,,,,33.4,,,,
10/11/21,15,7.6,0.1,0.1,70.8,3.2,,,,,,,,18.2,,,,
10/11/21,18,65.0,31.1,0.3,62.3,3.6,,0.3,0.3,0.1,,,,28.2,,,,
10/11/21,8,5.1,15.5,0.2,79.1,0.1,,,,,,,,,,,,
10/11/21,5,9.4,15.1,,31.0,0.5,,,0.0,44.0,,,,,,,,
10/11/21,14,54.9,44.6,0.3,,0.2,,,,,,,,,,,,
10/11/21,1,64.9,29.2,0.2,,5.8,,,,,,,,,,,,
10/11/21,14,12.4,84.7,,,0.3,,,2.6,,,,,,,,,
10/12/21,8,2.2,21.9,0.1,75.6,0.2,,,,,,,,,,,,
10/12/21,12,9.0,3.6,0.1,56.9,0.7,,,0.1,,,,,29.7,,,,
10/12/21,16,14.6,9.0,0.1,72.4,4.0,,,,,,,,,,,,
10/12/21,17,7.5,9.6,0.2,78.7,4.0,,,1.1,,,,,,,,,
10/12/21,15,9.6,,0.1,90.2,0.1,,,,,,,,,,,,
10/12/21,18,49.5,48.1,0.3,,2.2,,,,,,,,,,,,
10/12/21,4,16.4,,,81.2,1.7,,,0.7,,,,,,,,,
10/12/21,14,18.5,72.8,0.2,,0.1,,,8.3,,,,,,,,,
10/12/21,1,78.5,17.2,0.5,,3.8,,,,,,,,,,,,
10/12/21,14,15.5,83.6,,,0.2,,,0.7,,,,,,,,,
10/13/21,8,,17.5,0.1,81.9,0.5,,,,,,,,,,,,
10/13/21,12,,,,,6.2,,,,,93.8,,,,,,,
10/13/21,7,,15.2,0.1,75.6,9.1,,,,,,,,,,,,
10/13/21,15,87.4,6.9,0.3,74.0,12.4,,,,,,,,,0.0,,,
10/13/21,18,46.5,51.1,0.2,,2.2,,,,,,,,,,,,
10/13/21,17,9.2,3.5,0.2,86.5,0.7,,,,,,,,,,,,
10/13/21,12,14.7,16.2,0.1,68.6,0.4,,,0.1,,,,,,,,,
10/13/21,4,2.7,,,60.8,1.0,,,0.0,,,,,35.5,,,,
10/13/21,14,16.5,79.1,0.2,,0.1,,,3.1,1.1,,,,,,,,
10/13/21,1,56.4,34.2,0.3,,8.8,,,,0.3,0.1,,,,,,,
10/13/21,14,35.7,63.9,,,0.4,,,,,,,,,,,,
10/13/21,11,,,2.1,,23.4,,,,,74.5,,,,,,,
10/14/21,8,,17.9,0.1,81.9,0.1,,,,,,,,,,,,
10/14/21,12,20.6,14.6,0.1,63.0,1.7,,,,,,,,,,,,
10/14/21,16,64.6,13.2,0.1,,20.6,,0.2,1.3,,,,,,,,,
10/14/21,7,,,0.2,93.5,6.3,,,,,,,,,,,,
10/14/21,18,27.2,70.4,0.1,72.0,1.9,12.3,,0.4,,7.4,,,,,,,
10/14/21,14,,97.4,0.6,,0.8,,,,,1.2,,,,,,,
10/14/21,14,16.5,66.0,0.1,,0.5,,,1.7,12.9,2.3,,,,,,,
10/14/21,1,68.7,30.8,0.2,,0.4,,,,,,,,,,,,
10/14/21,7,,98.5,0.9,,0.7,,,,,,,,,,,,
10/14/21,17,,,40.0,,60.0,,,,,,,,,,,,
10/14/21,14,39.7,31.7,,,0.2,,,0.8,27.8,,,,,,,,
10/14/21,17,55.5,23.8,2.7,,2.0,,,3.9,,12.1,,,,,,,
10/14/21,11,10.3,83.4,0.8,,5.6,,,,,,,,,,,,
